appFlowId,flowId,appId,rawEntity,rawData
2050,75,androiddeveloperjoe.pickacolornightlightfree,aax-us-east.amazon-adsystem.com,aaid
2051,17,androiddeveloperjoe.pickacolornightlightfree,impression.appsflyer.com,aaid
2052,28,com.coreapps.android.followme.tristar_aasld_events,m.core-apps.com,androidid
2053,15,d4k.adnk.my,req.startappservice.com,aaid
2054,15,d4k.adnk.my,init.startappexchange.com,aaid
2055,13,d4k.adnk.my,init.startappexchange.com,routerssid
2056,14,d4k.adnk.my,init.startappexchange.com,routermac
2057,13,d4k.adnk.my,req.startappservice.com,routerssid
2058,14,d4k.adnk.my,req.startappservice.com,routermac
2059,11,com.craftsy.membership,settings.crashlytics.com,aaid
2060,12,com.craftsy.membership,settings.crashlytics.com,androidid
2061,18,com.gambirstudio.tekatekilontong,auction.unityads.unity3d.com,aaid
2062,8,com.gambirstudio.tekatekilontong,impact.applifier.com,aaid
2063,18,com.gambirstudio.tekatekilontong,adserver.unityads.unity3d.com,aaid
2064,6,com.gambirstudio.tekatekilontong,cdp.cloud.unity3d.com,androidid
2065,6,com.gambirstudio.tekatekilontong,config.uca.cloud.unity3d.com,androidid
2066,18,com.gambirstudio.tekatekilontong,api.uca.cloud.unity3d.com,aaid
2067,6,com.gambirstudio.tekatekilontong,api.uca.cloud.unity3d.com,androidid
2068,4,com.panera.bread,graph.facebook.com,aaid
2069,28,com.panera.bread,services-mob.panerabread.com,androidid
2070,15,com.globalappsh.racer.heavytraffic.speedy,init.startappservice.com,aaid
2071,18,com.globalappsh.racer.heavytraffic.speedy,adserver.unityads.unity3d.com,aaid
2072,15,com.globalappsh.racer.heavytraffic.speedy,www.startappexchange.com,aaid
2073,6,com.globalappsh.racer.heavytraffic.speedy,stats.unity3d.com,androidid
2074,18,com.ttg.pretend.halloween.play.learning.game.kids,api.uca.cloud.unity3d.com,aaid
2075,6,com.ttg.pretend.halloween.play.learning.game.kids,api.uca.cloud.unity3d.com,androidid
2076,6,com.ttg.pretend.halloween.play.learning.game.kids,config.uca.cloud.unity3d.com,androidid
2077,64,com.ttg.pretend.halloween.play.learning.game.kids,api.gameanalytics.com,aaid
2078,88,com.minimasoftware.dailybibleinspirations,mpx.mopub.com,androidid
2079,157,com.minimasoftware.dailybibleinspirations,app.adjust.com,androidid
2080,88,com.minimasoftware.dailybibleinspirations,haggler-mopub658-us-e-ec2.liftoff.io,androidid
2081,88,com.minimasoftware.dailybibleinspirations,haggler-mopub685-us-e-ec2.liftoff.io,androidid
2082,12,com.minimasoftware.dailybibleinspirations,settings.crashlytics.com,androidid
2083,15,com.super.theponyvideo,click.startappservice.com,aaid
2084,15,com.super.theponyvideo,www.startappexchange.com,aaid
2085,45,com.mobikwik_new.bajajfinserv,near.mobikwik.com,geolatlon
2086,19,com.mobikwik_new.bajajfinserv,near.mobikwik.com,aaid
2087,4,com.mobikwik_new.bajajfinserv,graph.facebook.com,aaid
2088,45,com.mobikwik_new.bajajfinserv,static.mobikwik.com,geolatlon
2089,19,com.mobikwik_new.bajajfinserv,static.mobikwik.com,aaid
2090,11,com.mobikwik_new.bajajfinserv,reports.crashlytics.com,aaid
2091,12,com.mobikwik_new.bajajfinserv,reports.crashlytics.com,androidid
2092,45,com.mobikwik_new.bajajfinserv,walletapi.mobikwik.com,geolatlon
2093,19,com.mobikwik_new.bajajfinserv,walletapi.mobikwik.com,aaid
2094,45,com.mobikwik_new.bajajfinserv,appapi.mobikwik.com,geolatlon
2095,19,com.mobikwik_new.bajajfinserv,appapi.mobikwik.com,aaid
2096,28,com.mobikwik_new.bajajfinserv,appapi.mobikwik.com,androidid
2097,11,com.mobikwik_new.bajajfinserv,settings.crashlytics.com,aaid
2098,12,com.mobikwik_new.bajajfinserv,settings.crashlytics.com,androidid
2099,48,be.niko.switch,stats.unity3d.com,wifimac
2100,60,com.nextwave.wcc2,supersonicads-a.akamaihd.net,aaid
2101,110,com.nextwave.wcc2,soma.smaato.net,geolatlon
2102,57,com.nextwave.wcc2,soma.smaato.net,aaid
2103,42,com.nextwave.wcc2,ads.mopub.com,geolatlon
2104,22,com.nextwave.wcc2,ads.mopub.com,aaid
2105,60,com.nextwave.wcc2,init.supersonicads.com,aaid
2106,60,com.nextwave.wcc2,outcome.supersonicads.com,aaid
2107,60,com.nextwave.wcc2,www.supersonicads.com,aaid
2108,60,com.nextwave.wcc2,rv-gateway.supersonicads.com,aaid
2109,2,com.nextwave.wcc2,data.flurry.com,aaid
2110,3,com.nextwave.wcc2,data.flurry.com,androidid
2111,18,com.nextwave.wcc2,api.uca.cloud.unity3d.com,aaid
2112,6,com.nextwave.wcc2,api.uca.cloud.unity3d.com,androidid
2113,20,com.nextwave.wcc2,fonts.googleapis.com,aaid
2114,20,com.nextwave.wcc2,ajax.googleapis.com,aaid
2115,6,com.nextwave.wcc2,config.uca.cloud.unity3d.com,androidid
2116,60,com.nextwave.wcc2,ow-gateway.supersonicads.com,aaid
2117,100,com.nextwave.wcc2,ssp.api.tappx.com,aaid
2118,47,com.lastpass.lpandroid,api.segment.io,androidid
2119,11,com.lastpass.lpandroid,reports.crashlytics.com,aaid
2120,12,com.lastpass.lpandroid,reports.crashlytics.com,androidid
2121,11,com.lastpass.lpandroid,settings.crashlytics.com,aaid
2122,12,com.lastpass.lpandroid,settings.crashlytics.com,androidid
2123,47,com.lastpass.lpandroid,mobile-service.segment.com,androidid
2124,4,com.lastpass.lpandroid,graph.facebook.com,aaid
2125,4,com.sogekingappalive.guidenewgtaopenworld,graph.facebook.com,aaid
2126,1,br.com.plugandboom.chilicrab,stats.unity3d.com,imei
2127,11,com.lomo.screen.recorder,settings.crashlytics.com,aaid
2128,12,com.lomo.screen.recorder,settings.crashlytics.com,androidid
2129,4,com.lomo.screen.recorder,graph.facebook.com,aaid
2130,151,com.infigames.babycar,sdk.kidoz.net,aaid
2131,20,com.infigames.babycar,pagead2.googlesyndication.com,aaid
2132,23,com.infigames.babycar,ad.doubleclick.net,aaid
2133,20,com.infigames.babycar,www.google.com,aaid
2134,151,com.infigames.babycar,cdn.kidoz.net,aaid
2135,20,com.infigames.babycar,android.clients.google.com,aaid
2136,20,com.infigames.babycar,ajax.googleapis.com,aaid
2137,6,com.infigames.babycar,config.uca.cloud.unity3d.com,androidid
2138,151,com.infigames.babycar,vast.kidoz.net,aaid
2139,17,com.infigames.babycar,app.appsflyer.com,aaid
2140,6,com.infigames.babycar,stats.unity3d.com,androidid
2141,20,com.infigames.babycar,imasdk.googleapis.com,aaid
2142,158,com.infigames.babycar,z.moatads.com,aaid
2143,21,com.sleepyzstudios.skisafari2,d.applovin.com,aaid
2144,21,com.sleepyzstudios.skisafari2,a.applovin.com,aaid
2145,6,com.sleepyzstudios.skisafari2,config.uca.cloud.unity3d.com,androidid
2146,18,com.sleepyzstudios.skisafari2,api.uca.cloud.unity3d.com,aaid
2147,6,com.sleepyzstudios.skisafari2,api.uca.cloud.unity3d.com,androidid
2148,18,com.sleepyzstudios.skisafari2,adserver.unityads.unity3d.com,aaid
2149,109,bible.offline,kingjamesbibleapp.com,email
2150,46,me.craftsapp.nlauncher,api.mobula.sdk.duapps.com,androidid
2151,18,com.ogien.kidstrains,cdp.cloud.unity3d.com,aaid
2152,6,com.ogien.kidstrains,cdp.cloud.unity3d.com,androidid
2153,6,com.ogien.kidstrains,config.uca.cloud.unity3d.com,androidid
2154,37,solitaire.classicgame.klondike.solitaire.freecard,ingest.vungle.com,aaid
2155,37,solitaire.classicgame.klondike.solitaire.freecard,api.vungle.com,aaid
2156,6,solitaire.classicgame.klondike.solitaire.freecard,stats.unity3d.com,androidid
2157,17,solitaire.classicgame.klondike.solitaire.freecard,impression.appsflyer.com,aaid
2158,6,solitaire.classicgame.klondike.solitaire.freecard,config.uca.cloud.unity3d.com,androidid
2159,22,com.bigduckgames.flowhexes,haggler-mopub611-us-e-ec2.liftoff.io,aaid
2160,2,com.bigduckgames.flowhexes,data.flurry.com,aaid
2161,3,com.bigduckgames.flowhexes,data.flurry.com,androidid
2162,22,com.bigduckgames.flowhexes,mpx.mopub.com,aaid
2163,75,com.bigduckgames.flowhexes,aax-us-east.amazon-adsystem.com,aaid
2164,75,com.bigduckgames.flowhexes,mads.amazon-adsystem.com,aaid
2165,22,com.bigduckgames.flowhexes,haggler-mopub614-us-e-ec2.liftoff.io,aaid
2166,159,com.bigduckgames.flowhexes,ad.apsalar.com,aaid
2167,22,com.bigduckgames.flowhexes,ads.mopub.com,aaid
2168,22,com.bigduckgames.flowhexes,haggler-mopub660-us-e-ec2.liftoff.io,aaid
2169,22,com.bigduckgames.flowhexes,haggler-mopub636-us-e-ec2.liftoff.io,aaid
2170,23,com.bigduckgames.flowhexes,googleads4.g.doubleclick.net,aaid
2171,22,com.bigduckgames.flowhexes,haggler-mopub572-us-e-ec2.liftoff.io,aaid
2172,22,com.bigduckgames.flowhexes,haggler-mopub635-us-e-ec2.liftoff.io,aaid
2173,22,com.bigduckgames.flowhexes,haggler-mopub584-us-e-ec2.liftoff.io,aaid
2174,22,com.bigduckgames.flowhexes,haggler-mopub599-us-e-ec2.liftoff.io,aaid
2175,4,com.bigduckgames.flowhexes,graph.facebook.com,aaid
2176,22,com.bigduckgames.flowhexes,haggler-mopub651-us-e-ec2.liftoff.io,aaid
2177,22,com.bigduckgames.flowhexes,haggler-mopub600-us-e-ec2.liftoff.io,aaid
2178,22,com.bigduckgames.flowhexes,haggler-mopub672-us-e-ec2.liftoff.io,aaid
2179,22,com.bigduckgames.flowhexes,haggler-mopub587-us-e-ec2.liftoff.io,aaid
2180,22,com.bigduckgames.flowhexes,haggler-mopub661-us-e-ec2.liftoff.io,aaid
2181,17,com.bigduckgames.flowhexes,t.appsflyer.com,aaid
2182,33,com.bigduckgames.flowhexes,t.appsflyer.com,androidid
2183,22,com.bigduckgames.flowhexes,haggler-mopub576-us-e-ec2.liftoff.io,aaid
2184,22,com.bigduckgames.flowhexes,haggler-mopub605-us-e-ec2.liftoff.io,aaid
2185,22,com.bigduckgames.flowhexes,haggler-mopub627-us-e-ec2.liftoff.io,aaid
2186,7,com.bigduckgames.flowhexes,app.adjust.com,aaid
2187,22,com.bigduckgames.flowhexes,haggler-mopub656-us-e-ec2.liftoff.io,aaid
2188,11,com.bigduckgames.flowhexes,settings.crashlytics.com,aaid
2189,12,com.bigduckgames.flowhexes,settings.crashlytics.com,androidid
2190,22,com.bigduckgames.flowhexes,haggler-mopub670-us-e-ec2.liftoff.io,aaid
2191,22,com.bigduckgames.flowhexes,haggler-mopub604-us-e-ec2.liftoff.io,aaid
2192,75,com.bigduckgames.flowhexes,s.amazon-adsystem.com,aaid
2193,22,com.bigduckgames.flowhexes,haggler-mopub813-us-e-ec2.liftoff.io,aaid
2194,22,com.bigduckgames.flowhexes,haggler-mopub775-us-e-ec2.liftoff.io,aaid
2195,22,com.bigduckgames.flowhexes,haggler-mopub817-us-e-ec2.liftoff.io,aaid
2196,22,com.bigduckgames.flowhexes,haggler-mopub849-us-e-ec2.liftoff.io,aaid
2197,22,com.bigduckgames.flowhexes,haggler-mopub795-us-e-ec2.liftoff.io,aaid
2198,22,com.bigduckgames.flowhexes,haggler-mopub820-us-e-ec2.liftoff.io,aaid
2199,22,com.bigduckgames.flowhexes,haggler-mopub812-us-e-ec2.liftoff.io,aaid
2200,22,com.bigduckgames.flowhexes,haggler-mopub840-us-e-ec2.liftoff.io,aaid
2201,22,com.bigduckgames.flowhexes,haggler-mopub808-us-e-ec2.liftoff.io,aaid
2202,22,com.bigduckgames.flowhexes,haggler-mopub780-us-e-ec2.liftoff.io,aaid
2203,22,com.bigduckgames.flowhexes,haggler-mopub771-us-e-ec2.liftoff.io,aaid
2204,22,com.bigduckgames.flowhexes,haggler-mopub792-us-e-ec2.liftoff.io,aaid
2205,22,com.bigduckgames.flowhexes,haggler-mopub809-us-e-ec2.liftoff.io,aaid
2206,22,com.bigduckgames.flowhexes,haggler-mopub800-us-e-ec2.liftoff.io,aaid
2207,22,com.bigduckgames.flowhexes,haggler-mopub814-us-e-ec2.liftoff.io,aaid
2208,22,com.bigduckgames.flowhexes,haggler-mopub843-us-e-ec2.liftoff.io,aaid
2209,22,com.bigduckgames.flowhexes,haggler-mopub848-us-e-ec2.liftoff.io,aaid
2210,22,com.bigduckgames.flowhexes,haggler-mopub776-us-e-ec2.liftoff.io,aaid
2211,22,com.bigduckgames.flowhexes,haggler-mopub787-us-e-ec2.liftoff.io,aaid
2212,22,com.bigduckgames.flowhexes,haggler-mopub856-us-e-ec2.liftoff.io,aaid
2213,22,com.bigduckgames.flowhexes,haggler-mopub855-us-e-ec2.liftoff.io,aaid
2214,22,com.bigduckgames.flowhexes,haggler-mopub791-us-e-ec2.liftoff.io,aaid
2215,22,com.bigduckgames.flowhexes,haggler-mopub777-us-e-ec2.liftoff.io,aaid
2216,22,com.bigduckgames.flowhexes,haggler-mopub794-us-e-ec2.liftoff.io,aaid
2217,22,com.bigduckgames.flowhexes,haggler-mopub785-us-e-ec2.liftoff.io,aaid
2218,22,com.bigduckgames.flowhexes,haggler-mopub842-us-e-ec2.liftoff.io,aaid
2219,22,com.bigduckgames.flowhexes,analytics.mopub.com,aaid
2220,22,com.bigduckgames.flowhexes,haggler-mopub852-us-e-ec2.liftoff.io,aaid
2221,17,com.magisto,t.appsflyer.com,aaid
2222,4,com.magisto,graph.facebook.com,aaid
2223,28,com.magisto,www.magisto.com,androidid
2224,33,com.magisto,t.appsflyer.com,androidid
2225,17,com.pinguo.edit.sdk,t.appsflyer.com,aaid
2226,33,com.pinguo.edit.sdk,t.appsflyer.com,androidid
2227,58,com.pinguo.edit.sdk,applog.camera360.com,hwid
2228,19,com.pinguo.edit.sdk,applog.camera360.com,aaid
2229,28,com.pinguo.edit.sdk,applog.camera360.com,androidid
2230,7,com.twelvegigs.heaven.vpoker,app.adjust.com,aaid
2231,21,com.twelvegigs.heaven.vpoker,rt.applovin.com,aaid
2232,48,com.twelvegigs.heaven.vpoker,stats.unity3d.com,wifimac
2233,21,com.twelvegigs.heaven.vpoker,d.applovin.com,aaid
2234,6,com.IceStorm.DragBattle,stats.unity3d.com,androidid
2235,160,doctorram.eventsofferia,mads.amazon-adsystem.com,androidid
2236,92,doctorram.eventsofferia,s.amazon-adsystem.com,hwid
2237,160,doctorram.eventsofferia,s.amazon-adsystem.com,androidid
2238,160,doctorram.eventsofferia,aax-us-east.amazon-adsystem.com,androidid
2239,50,doctorram.eventsofferia,a.localytics.com,androidid
2240,11,com.peoplemedia.delightful,settings.crashlytics.com,aaid
2241,12,com.peoplemedia.delightful,settings.crashlytics.com,androidid
2242,2,com.peoplemedia.delightful,data.flurry.com,aaid
2243,3,com.peoplemedia.delightful,data.flurry.com,androidid
2244,32,com.peoplemedia.delightful,t.appsflyer.com,imei
2245,17,com.peoplemedia.delightful,t.appsflyer.com,aaid
2246,33,com.peoplemedia.delightful,t.appsflyer.com,androidid
2247,19,com.peoplemedia.delightful,www.delightful.com,aaid
2248,1,com.AvalancheGames.PixelDuck,stats.unity3d.com,imei
2249,8,com.AvalancheGames.PixelDuck,impact.applifier.com,aaid
2250,61,com.AvalancheGames.PixelDuck,impact.applifier.com,androidid
2251,6,ballz.vs.blocks.brick.breaker.ballz.free,config.uca.cloud.unity3d.com,androidid
2252,7,ballz.vs.blocks.brick.breaker.ballz.free,view.adjust.com,aaid
2253,18,ballz.vs.blocks.brick.breaker.ballz.free,adserver.unityads.unity3d.com,aaid
2254,37,ballz.vs.blocks.brick.breaker.ballz.free,ingest.vungle.com,aaid
2255,37,ballz.vs.blocks.brick.breaker.ballz.free,api.vungle.com,aaid
2256,6,ballz.vs.blocks.brick.breaker.ballz.free,stats.unity3d.com,androidid
2257,7,ballz.vs.blocks.brick.breaker.ballz.free,app.adjust.com,aaid
2258,18,ballz.vs.blocks.brick.breaker.ballz.free,auction.unityads.unity3d.com,aaid
2259,28,com.sagosago.BabiesDressUp.googleplay.free,crosspromo-api.sagosago.com,androidid
2260,18,com.sagosago.BabiesDressUp.googleplay.free,api.uca.cloud.unity3d.com,aaid
2261,6,com.sagosago.BabiesDressUp.googleplay.free,api.uca.cloud.unity3d.com,androidid
2262,7,com.microsoft.translator,app.adjust.com,aaid
2263,11,com.MA.Screen.Recorder,settings.crashlytics.com,aaid
2264,12,com.MA.Screen.Recorder,settings.crashlytics.com,androidid
2265,4,com.c51,graph.facebook.com,aaid
2266,43,com.c51,api.branch.io,aaid
2267,44,com.c51,api.branch.io,androidid
2268,7,com.c51,app.adjust.com,aaid
2269,11,com.c51,settings.crashlytics.com,aaid
2270,12,com.c51,settings.crashlytics.com,androidid
2271,47,com.wanelo.android,mobile-service.segment.com,androidid
2272,5,com.wanelo.android,api.amplitude.com,aaid
2273,11,com.wanelo.android,settings.crashlytics.com,aaid
2274,12,com.wanelo.android,settings.crashlytics.com,androidid
2275,43,com.wanelo.android,api.branch.io,aaid
2276,44,com.wanelo.android,api.branch.io,androidid
2277,82,com.wanelo.android,www.leanplum.com,androidid
2278,94,com.asurion.solutohome.cablevision,reports.crashlytics.com,hwid
2279,11,com.asurion.solutohome.cablevision,reports.crashlytics.com,aaid
2280,12,com.asurion.solutohome.cablevision,reports.crashlytics.com,androidid
2281,4,com.andromo.dev454490.app689056,graph.facebook.com,aaid
2282,17,com.tarasovmobile.gtd,t.appsflyer.com,aaid
2283,5,com.tarasovmobile.gtd,api.amplitude.com,aaid
2284,2,com.tarasovmobile.gtd,data.flurry.com,aaid
2285,3,com.tarasovmobile.gtd,data.flurry.com,androidid
2286,17,com.tarasovmobile.gtd,events.appsflyer.com,aaid
2287,11,com.minecraft.minebuilderskincreator,settings.crashlytics.com,aaid
2288,12,com.minecraft.minebuilderskincreator,settings.crashlytics.com,androidid
2289,21,com.minecraft.minebuilderskincreator,d.applovin.com,aaid
2290,75,com.minecraft.minebuilderskincreator,aax-us-east.amazon-adsystem.com,aaid
2291,22,com.minecraft.minebuilderskincreator,ads.mopub.com,aaid
2292,75,com.minecraft.minebuilderskincreator,mads.amazon-adsystem.com,aaid
2293,18,com.minecraft.minebuilderskincreator,adserver.unityads.unity3d.com,aaid
2294,75,com.minecraft.minebuilderskincreator,s.amazon-adsystem.com,aaid
2295,37,com.minecraft.minebuilderskincreator,api.vungle.com,aaid
2296,18,com.minecraft.minebuilderskincreator,publisher-config.unityads.unity3d.com,aaid
2297,18,com.playway.cms2017,auction.unityads.unity3d.com,aaid
2298,2,com.playway.cms2017,data.flurry.com,aaid
2299,3,com.playway.cms2017,data.flurry.com,androidid
2300,6,com.playway.cms2017,config.uca.cloud.unity3d.com,androidid
2301,17,com.playway.cms2017,t.appsflyer.com,aaid
2302,18,com.playway.cms2017,cdp.cloud.unity3d.com,aaid
2303,6,com.playway.cms2017,cdp.cloud.unity3d.com,androidid
2304,18,com.playway.cms2017,publisher-config.unityads.unity3d.com,aaid
2305,15,com.Song_Of_Ayo_And_Tyo_Rolex.app,click.startappservice.com,aaid
2306,15,com.Song_Of_Ayo_And_Tyo_Rolex.app,www.startappexchange.com,aaid
2307,11,tools.hdvideoplayer.download,reports.crashlytics.com,aaid
2308,12,tools.hdvideoplayer.download,reports.crashlytics.com,androidid
2309,11,tools.hdvideoplayer.download,settings.crashlytics.com,aaid
2310,12,tools.hdvideoplayer.download,settings.crashlytics.com,androidid
2311,6,com.highscorehero.takedown,config.uca.cloud.unity3d.com,androidid
2312,60,com.highscorehero.takedown,rv-gateway.supersonicads.com,aaid
2313,18,com.highscorehero.takedown,publisher-config.unityads.unity3d.com,aaid
2314,18,com.highscorehero.takedown,auction.unityads.unity3d.com,aaid
2315,60,com.highscorehero.takedown,logs.supersonic.com,aaid
2316,2,com.highscorehero.takedown,data.flurry.com,aaid
2317,3,com.highscorehero.takedown,data.flurry.com,androidid
2318,21,com.highscorehero.takedown,d.applovin.com,aaid
2319,60,com.highscorehero.takedown,ua.supersonicads.com,aaid
2320,35,com.highscorehero.takedown,live.chartboost.com,aaid
2321,36,com.highscorehero.takedown,live.chartboost.com,androidid
2322,4,com.highscorehero.takedown,graph.facebook.com,aaid
2323,60,com.highscorehero.takedown,is-gateway.supersonicads.com,aaid
2324,60,com.highscorehero.takedown,outcome.supersonicads.com,aaid
2325,37,com.highscorehero.takedown,api.vungle.com,aaid
2326,18,com.highscorehero.takedown,api.uca.cloud.unity3d.com,aaid
2327,6,com.highscorehero.takedown,api.uca.cloud.unity3d.com,androidid
2328,17,com.fromthebenchgames.nbamanager15,events.appsflyer.com,aaid
2329,4,biblelivevideowallpaper.jslwp.com,graph.facebook.com,aaid
2330,59,biblelivevideowallpaper.jslwp.com,sdk.appbrain.com,aaid
2331,11,com.lucky.notewidget,settings.crashlytics.com,aaid
2332,12,com.lucky.notewidget,settings.crashlytics.com,androidid
2333,15,com.awesome.civilengineer,req.startappservice.com,aaid
2334,7,com.awesome.civilengineer,app.adjust.com,aaid
2335,38,com.awesome.civilengineer,androidads21.adcolony.com,aaid
2336,15,com.awesome.civilengineer,www.startappexchange.com,aaid
2337,12,atns.clair.myclair,settings.crashlytics.com,androidid
2338,17,com.aviparshan.memegenerator.full,app.appsflyer.com,aaid
2339,15,com.aviparshan.memegenerator.full,www.startappexchange.com,aaid
2340,15,com.aviparshan.memegenerator.full,req.startappservice.com,aaid
2341,15,com.aviparshan.memegenerator.full,va.origin.startappservice.com,aaid
2342,16,com.aviparshan.memegenerator.full,control.kochava.com,aaid
2343,6,com.oriplay.babyshapes,stats.unity3d.com,androidid
2344,3,com.tactustherapy.languagetherapy.lite,data.flurry.com,androidid
2345,43,co.hinge.app,api.branch.io,aaid
2346,44,co.hinge.app,api.branch.io,androidid
2347,4,co.hinge.app,graph.facebook.com,aaid
2348,95,co.hinge.app,28ad2653575e693ad785689c8f7def7d.api.appsee.com,hwid
2349,96,co.hinge.app,28ad2653575e693ad785689c8f7def7d.api.appsee.com,androidid
2350,11,co.hinge.app,settings.crashlytics.com,aaid
2351,12,co.hinge.app,settings.crashlytics.com,androidid
2352,4,com.phil.tv.view,graph.facebook.com,aaid
2353,13,kid.video.babyprincessdolls,www.startappexchange.com,routerssid
2354,14,kid.video.babyprincessdolls,www.startappexchange.com,routermac
2355,73,kid.video.babyprincessdolls,www.startappexchange.com,geolatlon
2356,15,kid.video.babyprincessdolls,www.startappexchange.com,aaid
2357,13,kid.video.babyprincessdolls,events.startappservice.com,routerssid
2358,14,kid.video.babyprincessdolls,events.startappservice.com,routermac
2359,73,kid.video.babyprincessdolls,events.startappservice.com,geolatlon
2360,15,kid.video.babyprincessdolls,events.startappservice.com,aaid
2361,15,kid.video.babyprincessdolls,click.startappservice.com,aaid
2362,73,kid.video.babyprincessdolls,init.startappservice.com,geolatlon
2363,13,kid.video.babyprincessdolls,init.startappservice.com,routerssid
2364,14,kid.video.babyprincessdolls,init.startappservice.com,routermac
2365,13,kid.video.babyprincessdolls,req.startappservice.com,routerssid
2366,14,kid.video.babyprincessdolls,req.startappservice.com,routermac
2367,73,kid.video.babyprincessdolls,req.startappservice.com,geolatlon
2368,15,kid.video.babyprincessdolls,req.startappservice.com,aaid
2369,4,air.nl.goliathgames.triominos,graph.facebook.com,aaid
2370,11,com.lubarov.daniel.mixologist,settings.crashlytics.com,aaid
2371,12,com.lubarov.daniel.mixologist,settings.crashlytics.com,androidid
2372,2,com.crossword.bible.cookies.find.english,data.flurry.com,aaid
2373,3,com.crossword.bible.cookies.find.english,data.flurry.com,androidid
2374,29,com.crossword.bible.cookies.find.english,rpc.tapjoy.com,aaid
2375,30,com.crossword.bible.cookies.find.english,rpc.tapjoy.com,androidid
2376,6,com.crossword.bible.cookies.find.english,stats.unity3d.com,androidid
2377,29,com.crossword.bible.cookies.find.english,connect.tapjoy.com,aaid
2378,30,com.crossword.bible.cookies.find.english,connect.tapjoy.com,androidid
2379,29,com.crossword.bible.cookies.find.english,placements.tapjoy.com,aaid
2380,30,com.crossword.bible.cookies.find.english,placements.tapjoy.com,androidid
2381,29,com.crossword.bible.cookies.find.english,content.tapjoy.com,aaid
2382,30,com.crossword.bible.cookies.find.english,content.tapjoy.com,androidid
2383,29,com.crossword.bible.cookies.find.english,ws.tapjoyads.com,aaid
2384,30,com.crossword.bible.cookies.find.english,ws.tapjoyads.com,androidid
2385,21,com.chess.master3d,d.applovin.com,aaid
2386,21,com.chess.master3d,rt.applovin.com,aaid
2387,22,com.chess.master3d,haggler-mopub653-us-e-ec2.liftoff.io,aaid
2388,18,com.chess.master3d,adserver.unityads.unity3d.com,aaid
2389,22,com.chess.master3d,haggler-mopub634-us-e-ec2.liftoff.io,aaid
2390,107,com.chess.master3d,api.appodealx.com,aaid
2391,22,com.chess.master3d,haggler-mopub626-us-e-ec2.liftoff.io,aaid
2392,22,com.chess.master3d,haggler-mopub633-us-e-ec2.liftoff.io,aaid
2393,22,com.chess.master3d,mpx.mopub.com,aaid
2394,22,com.chess.master3d,haggler-mopub673-us-e-ec2.liftoff.io,aaid
2395,22,com.chess.master3d,haggler-mopub668-us-e-ec2.liftoff.io,aaid
2396,22,com.chess.master3d,haggler-mopub609-us-e-ec2.liftoff.io,aaid
2397,22,com.chess.master3d,haggler-mopub647-us-e-ec2.liftoff.io,aaid
2398,6,com.chess.master3d,stats.unity3d.com,androidid
2399,22,com.chess.master3d,haggler-mopub663-us-e-ec2.liftoff.io,aaid
2400,22,com.chess.master3d,haggler-mopub658-us-e-ec2.liftoff.io,aaid
2401,41,com.findstreetview.earthmapsatellite.routenavigation,ads.heyzap.com,aaid
2402,13,com.findstreetview.earthmapsatellite.routenavigation,www.startappexchange.com,routerssid
2403,14,com.findstreetview.earthmapsatellite.routenavigation,www.startappexchange.com,routermac
2404,15,com.findstreetview.earthmapsatellite.routenavigation,www.startappexchange.com,aaid
2405,13,com.findstreetview.earthmapsatellite.routenavigation,events.startappservice.com,routerssid
2406,14,com.findstreetview.earthmapsatellite.routenavigation,events.startappservice.com,routermac
2407,73,com.findstreetview.earthmapsatellite.routenavigation,events.startappservice.com,geolatlon
2408,15,com.findstreetview.earthmapsatellite.routenavigation,events.startappservice.com,aaid
2409,13,com.findstreetview.earthmapsatellite.routenavigation,init.startappservice.com,routerssid
2410,14,com.findstreetview.earthmapsatellite.routenavigation,init.startappservice.com,routermac
2411,73,com.findstreetview.earthmapsatellite.routenavigation,init.startappservice.com,geolatlon
2412,15,com.findstreetview.earthmapsatellite.routenavigation,imp.startappservice.com,aaid
2413,9,com.etermax.apalabrados.lite,api.amplitude.com,geolatlon
2414,5,com.etermax.apalabrados.lite,api.amplitude.com,aaid
2415,17,com.etermax.apalabrados.lite,t.appsflyer.com,aaid
2416,86,com.etermax.apalabrados.lite,data.flurry.com,geolatlon
2417,2,com.etermax.apalabrados.lite,data.flurry.com,aaid
2418,3,com.etermax.apalabrados.lite,data.flurry.com,androidid
2419,94,com.etermax.apalabrados.lite,reports.crashlytics.com,hwid
2420,11,com.etermax.apalabrados.lite,reports.crashlytics.com,aaid
2421,12,com.etermax.apalabrados.lite,reports.crashlytics.com,androidid
2422,4,com.etermax.apalabrados.lite,graph.facebook.com,aaid
2423,11,com.cerner.iris.play,settings.crashlytics.com,aaid
2424,12,com.cerner.iris.play,settings.crashlytics.com,androidid
2425,4,com.medium.reader,graph.facebook.com,aaid
2426,28,com.medium.reader,api.medium.com,androidid
2427,11,com.medium.reader,settings.crashlytics.com,aaid
2428,12,com.medium.reader,settings.crashlytics.com,androidid
2429,1,com.Buket.StarBurst,stats.unity3d.com,imei
2430,8,com.Buket.StarBurst,impact.applifier.com,aaid
2431,18,com.scholastic.Horizon,api.uca.cloud.unity3d.com,aaid
2432,6,com.scholastic.Horizon,api.uca.cloud.unity3d.com,androidid
2433,12,app.zxtune,settings.crashlytics.com,androidid
